COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,COUNTY_NAME,DISTRICT_NAME,SCHOOL_NAME,SUBJECT,TESTED,Mean,Level1,Level2,Level3,Level4,Level5,MET_EXCEED
27,2380,45,MORRIS    ,JEFFERSON TWP. SCHOOL DIS,JEFFERSON TWP MIDDLE     ,Math,649,741.7,7,17.3,33.3,39,3.3,42.3
27,2460,65,MORRIS    ,KINNELON BOROUGH,PEARL R MILLER MIDDLE    ,ELA,465,767,3.3,8.3,15.7,48.3,24.7,73
27,2460,65,MORRIS    ,KINNELON BOROUGH,PEARL R MILLER MIDDLE    ,Math,388,749.3,3.3,13.7,29.7,49.7,3.7,53.3
27,2650,40,MORRIS    ,LINCOLN PARK BORO,LINCOLN PARK MIDDLE      ,ELA,370,764.2,2.8,7.8,16.2,53.2,20,73.2
27,2650,40,MORRIS    ,LINCOLN PARK BORO,LINCOLN PARK MIDDLE      ,Math,326,750.5,4.2,9.5,29.5,52.5,4,56.5
27,2870,100,MORRIS    ,MADISON,MADISON M.S.              ,ELA,515,774.7,2.3,6,12.7,42,37,79
27,2870,100,MORRIS    ,MADISON,MADISON M.S.              ,Math,402,750.3,8.7,10.7,27.3,40.3,13,53
27,3090,60,MORRIS    ,MENDHAM BORO,MOUNTAIN VIEW            ,ELA,272,781.5,1.2,1.5,10.2,48.2,39,87
27,3090,60,MORRIS    ,MENDHAM BORO,MOUNTAIN VIEW            ,Math,185,765.3,0.7,3,19.7,61.7,14.7,76.3
27,3100,60,MORRIS    ,MENDHAM TWP,MENDHAM TWP MIDDLE       ,ELA,360,790.8,0.5,0.5,5.2,42.2,51.8,93.5
27,3100,60,MORRIS    ,MENDHAM TWP,MENDHAM TWP MIDDLE       ,Math,284,768,0.5,2.5,12.5,70.8,14.2,84.8
27,3340,30,MORRIS    ,MONTVILLE TOWNSHIP,ROBERT R LAZAR MIDDLE SCH,ELA,778,758.3,3.7,11.7,23.7,41.3,19,61.3
27,3340,30,MORRIS    ,MONTVILLE TOWNSHIP,ROBERT R LAZAR MIDDLE SCH,Math,688,747,4.7,14.3,34.3,40.7,6,46.7
27,3380,20,MORRIS    ,MORRIS PLAINS BORO,BOROUGH                  ,ELA,371,766.3,2.2,5.2,18.8,54,19.5,74
27,3380,20,MORRIS    ,MORRIS PLAINS BORO,BOROUGH                  ,Math,342,756.7,3,8.7,27.8,49.8,10.8,60.7
27,3385,75,MORRIS    ,MORRIS SCHOOL DISTRICT,FRELINGHUYSEN            ,ELA,840,749.7,8.7,16.7,23,37.7,14.3,52
27,3385,75,MORRIS    ,MORRIS SCHOOL DISTRICT,FRELINGHUYSEN            ,Math,691,739,12.7,20.3,28.3,31.7,7,38.7
27,3410,50,MORRIS    ,MOUNT ARLINGTON BORO,MT ARLINGTON             ,ELA,214,767,2.7,5.5,17.3,56.8,17.8,74.2
27,3410,50,MORRIS    ,MOUNT ARLINGTON BORO,MT ARLINGTON             ,Math,196,749.2,4.3,12.5,31.5,46.2,6.2,52.2
27,3450,40,MORRIS    ,MT. OLIVE TOWNSHIP,MT. OLIVE MIDDLE SCHOOL  ,ELA,976,751.3,7.3,14.3,25,38.7,15,53.7
27,3450,40,MORRIS    ,MT. OLIVE TOWNSHIP,MT. OLIVE MIDDLE SCHOOL  ,Math,672,746.5,5,19,27.5,42,7,49
27,3460,60,MORRIS    ,MOUNTAIN LAKES,BRIARCLIFF               ,ELA,252,785,1,1,6.3,46,45,91.3
27,3460,60,MORRIS    ,MOUNTAIN LAKES,BRIARCLIFF               ,Math,186,751.7,5.7,10.7,27,48.7,7.3,56
27,3520,60,MORRIS    ,NETCONG BORO,NETCONG ELEM             ,ELA,181,751.2,3.3,12.5,27.3,52.7,4,57
27,3520,60,MORRIS    ,NETCONG BORO,NETCONG ELEM             ,Math,169,747,3,17.8,31.3,45.3,2,47.5
27,3950,55,MORRIS    ,PARSIPPANY-TROY HILLS TWP,BROOKLAWN MIDDLE SCHOOL  ,ELA,761,765.7,3,9.3,18.7,45,24,69
27,3950,55,MORRIS    ,PARSIPPANY-TROY HILLS TWP,BROOKLAWN MIDDLE SCHOOL  ,Math,676,751,2.7,14,30.3,43.3,10,53
27,3950,60,MORRIS    ,PARSIPPANY-TROY HILLS TWP,CENTRAL MIDDLE SCHOOL    ,ELA,731,767.3,2,6,20.7,46.3,24.7,71.3
27,3950,60,MORRIS    ,PARSIPPANY-TROY HILLS TWP,CENTRAL MIDDLE SCHOOL    ,Math,644,748.7,4,14,30,44.3,7,51.7
27,4000,30,MORRIS    ,LONG HILL TWP,CENTRAL                  ,ELA,304,776.7,0.7,3.3,13.3,50.3,32.3,82.7
27,4000,30,MORRIS    ,LONG HILL TWP,CENTRAL                  ,Math,238,743.7,7.7,20,28.7,38.3,6,43.7
27,4080,80,MORRIS    ,PEQUANNOCK TOWNSHIP,PEQUANNOCK VALLEY        ,ELA,525,766,3.7,7,18.3,45,26,71
27,4080,80,MORRIS    ,PEQUANNOCK TOWNSHIP,PEQUANNOCK VALLEY        ,Math,458,747,5,12.3,31,48.7,3,51.7
27,4330,75,MORRIS    ,RANDOLPH TOWNSHIP,RANDOLPH MIDDLE          ,ELA,995,762.7,4.7,9,21,45,21.3,66
27,4330,75,MORRIS    ,RANDOLPH TOWNSHIP,RANDOLPH MIDDLE          ,Math,856,743.3,6,18.7,32,40,3.3,43.7
27,4440,50,MORRIS    ,RIVERDALE BORO,RIVERDALE PUBLIC         ,ELA,203,759,3.7,12.8,21.3,47.2,15.3,62.5
27,4440,50,MORRIS    ,RIVERDALE BORO,RIVERDALE PUBLIC         ,Math,190,747,9.2,13.5,27,41.3,8.8,50
27,4480,50,MORRIS    ,ROCKAWAY BORO,THOMAS JEFFERSON MIDDLE  ,ELA,317,754.4,8,11.8,20.6,46,14,59.8
27,4480,50,MORRIS    ,ROCKAWAY BORO,THOMAS JEFFERSON MIDDLE  ,Math,296,740.8,6.2,22.8,31,38.2,1.6,40
27,4490,15,MORRIS    ,ROCKAWAY TWP,COPELAND MIDDLE          ,ELA,723,750.7,7,13.7,25.3,43,11.3,54.3
27,4490,15,MORRIS    ,ROCKAWAY TWP,COPELAND MIDDLE          ,Math,659,736.7,8.3,23,37.7,29.7,2.3,31.7
27,4560,55,MORRIS    ,ROXBURY TOWNSHIP,EISENHOWER MIDDLE        ,ELA,353,746.5,9,14,27.5,40.5,8.5,49.5
27,4560,55,MORRIS    ,ROXBURY TOWNSHIP,EISENHOWER MIDDLE        ,Math,304,737,10.5,20,35.5,32.5,2,34.5
27,5520,35,MORRIS    ,WASHINGTON TWP,LONG VALLEY MIDDLE,ELA,776,764,2.7,8.7,19.3,46,23.3,69.7
27,5520,35,MORRIS    ,WASHINGTON TWP,LONG VALLEY MIDDLE,Math,691,751.3,4,10.7,27.3,52,6.3,58
27,5770,30,MORRIS    ,WHARTON BORO,A C MAC KINNON MIDDLE    ,ELA,256,744.7,8.7,20,28,31.3,12,43.3
27,5770,30,MORRIS    ,WHARTON BORO,A C MAC KINNON MIDDLE    ,Math,229,738,6.3,24.3,35.7,31.3,2.3,33.7
29,185,50,OCEAN     ,BARNEGAT TWP,RUSSELL O. BRACKMAN M S  ,ELA,612,741.7,12.7,18.7,27,30.3,11.3,41.3
29,185,50,OCEAN     ,BARNEGAT TWP,RUSSELL O. BRACKMAN M S  ,Math,537,731.3,13,29,29.3,27,1.3,28.3
29,210,20,OCEAN     ,BAY HEAD BORO,BAY HEAD ELEM            ,ELA,82,776,0,0,7.2,72,20.7,92.8
29,210,20,OCEAN     ,BAY HEAD BORO,BAY HEAD ELEM            ,Math,59,756.5,0,1.5,31.2,63.8,3.5,67.2
29,530,43,OCEAN     ,BRICK TOWNSHIP,LAKE RIVIERA MIDDLE      ,ELA,700,752.3,5,12.3,28.3,43.3,11.3,54.7
29,530,43,OCEAN     ,BRICK TOWNSHIP,LAKE RIVIERA MIDDLE      ,Math,653,738,9.3,21.7,33.3,33,3,36
29,530,90,OCEAN     ,BRICK TOWNSHIP,VETERANS MEM MIDDLE SCH  ,ELA,912,753.3,5.7,14.7,25,42.7,12.3,54.7
29,530,90,OCEAN     ,BRICK TOWNSHIP,VETERANS MEM MIDDLE SCH  ,Math,819,741.3,6.7,19.3,34.7,36.3,2.7,39.3
29,770,50,OCEAN     ,CENTRAL REGIONAL,CENTRAL REGIONAL MIDDLE  ,ELA,481,737,16,21.5,27,25,10.5,35.5
29,770,50,OCEAN     ,CENTRAL REGIONAL,CENTRAL REGIONAL MIDDLE  ,Math,453,732,17,23.5,30.5,28,1.5,30
29,2360,48,OCEAN     ,JACKSON TWSP.,CHRISTA MCAULIFFE MID SCH,ELA,822,745,11,13.7,27.3,39.7,8.3,48
29,2360,48,OCEAN     ,JACKSON TWSP.,CHRISTA MCAULIFFE MID SCH,Math,714,732.3,11,24,38,26,1,27
29,2360,55,OCEAN     ,JACKSON TWSP.,CARL W GOETZ MIDDLE SCH  ,ELA,1068,754,5.7,12,26.3,41.7,14.3,56.3
29,2360,55,OCEAN     ,JACKSON TWSP.,CARL W GOETZ MIDDLE SCH  ,Math,884,739,6.7,22,33.3,34.7,3,37.7
29,2480,53,OCEAN     ,LACEY TOWNSHIP,LACEY TWP MIDDLE         ,ELA,429,733.5,21,18.5,24.5,30.5,6,36.5
29,2480,53,OCEAN     ,LACEY TOWNSHIP,LACEY TWP MIDDLE         ,Math,185,734,10,22,37,31,0,31
29,2480,55,OCEAN     ,LACEY TOWNSHIP,MILL POND ELEM SCHOOL    ,ELA,534,742,6.5,19.5,34,36,3,39.5
29,2480,55,OCEAN     ,LACEY TOWNSHIP,MILL POND ELEM SCHOOL    ,Math,533,733.5,5.5,33,36.5,22,2.5,25
29,2500,50,OCEAN     ,LAKEHURST BORO,LAKEHURST ELEM           ,ELA,163,728.7,15.2,28,30.5,25,1.2,26.2
29,2500,50,OCEAN     ,LAKEHURST BORO,LAKEHURST ELEM           ,Math,108,727.8,8.8,42.5,31.5,15.5,1.8,17.8
29,2520,80,OCEAN     ,LAKEWOOD TOWNSHIP,ELLA G CLARKE ELEM SCHOOL,ELA,321,720.3,22,31.7,33,12.7,0.7,13.7
29,2520,80,OCEAN     ,LAKEWOOD TOWNSHIP,ELLA G CLARKE ELEM SCHOOL,Math,323,722.7,18,36.7,30.3,15,0.7,15.7
29,2520,83,OCEAN     ,LAKEWOOD TOWNSHIP,LAKEWOOD MIDDLE          ,ELA,1056,722.3,22,31.7,26,18.3,2,20.3
29,2520,83,OCEAN     ,LAKEWOOD TOWNSHIP,LAKEWOOD MIDDLE          ,Math,1027,717.7,22.3,39.7,25,12.7,0.3,13
29,2550,50,OCEAN     ,LAVALLETTE BORO,LAVALLETTE ELEM          ,ELA,55,769,0,5.5,27.2,40.2,26.5,67
29,2550,50,OCEAN     ,LAVALLETTE BORO,LAVALLETTE ELEM          ,Math,41,744,2,26.3,29,39.7,3,42.7
29,2940,45,OCEAN     ,MANCHESTER TOWNSHIP,MANCHESTER TWP MIDDLE    ,ELA,535,740.3,12.7,18,29.7,33.3,6.3,39.7
29,2940,45,OCEAN     ,MANCHESTER TOWNSHIP,MANCHESTER TWP MIDDLE    ,Math,502,733.7,9.3,27.7,34,26.3,2.3,28.7
29,4105,60,OCEAN     ,PINELANDS REGIONAL,PINELANDS REG JR HIGH SCH,ELA,686,738.3,16,18.7,26.3,31.7,7,39.3
29,4105,60,OCEAN     ,PINELANDS REGIONAL,PINELANDS REG JR HIGH SCH,Math,393,727,20,28.5,26,24.5,1,25.5
29,4190,80,OCEAN     ,PLUMSTED TOWNSHIP,NEW EGYPT MIDDLE SCH     ,ELA,369,756.7,6.7,11,23.3,43.7,15.7,59.3
29,4190,80,OCEAN     ,PLUMSTED TOWNSHIP,NEW EGYPT MIDDLE SCH     ,Math,317,736.7,10,22.7,34,30.7,2.7,33.3
29,4210,50,OCEAN     ,POINT PLEASANT BOROUGH,MEMORIAL MIDDLE SCHOOL   ,ELA,557,759.3,5,7.7,23.3,47.3,17,64.3
29,4210,50,OCEAN     ,POINT PLEASANT BOROUGH,MEMORIAL MIDDLE SCHOOL   ,Math,459,745.3,7.3,12.7,31.7,44.7,3.7,48.7
29,4220,60,OCEAN     ,POINT PLEASANT BEACH,G HAROLD ANTRIM ELEM     ,ELA,242,754,4,13,28.3,43.5,11.2,54.5
29,4220,60,OCEAN     ,POINT PLEASANT BEACH,G HAROLD ANTRIM ELEM     ,Math,229,745.2,7.3,12.5,35.3,41.2,3.7,45
29,4950,60,OCEAN     ,SOUTHERN REGIONAL,SOUTHERN REG MIDDLE      ,ELA,753,744.5,10,16,25.5,40,8,48
29,4950,60,OCEAN     ,SOUTHERN REGIONAL,SOUTHERN REG MIDDLE      ,Math,683,740,10.5,17,31,38,3.5,42
29,5190,60,OCEAN     ,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE E,ELA,962,749,6,18.3,28.7,35,12,47
29,5190,60,OCEAN     ,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE E,Math,867,734.3,8.3,28.7,34.3,27,1.3,28.7
29,5190,61,OCEAN     ,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE S,ELA,734,749.3,5.7,14.7,29,39,11.7,50.7
29,5190,61,OCEAN     ,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE S,Math,662,733.3,8,28,38,24,2,26
29,5190,63,OCEAN     ,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE N,ELA,979,752.7,6,13,25.7,42.3,13.3,55.7
29,5190,63,OCEAN     ,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE N,Math,886,735,10.7,25.7,32.3,28.3,3,31.7
31,420,50,PASSAIC   ,BLOOMINGDALE BORO,WALTER T BERGEN          ,ELA,239,750.8,5.2,14.8,27,45.2,8,53.2
31,420,50,PASSAIC   ,BLOOMINGDALE BORO,WALTER T BERGEN          ,Math,219,735.8,9,21.2,42.2,26.5,1.5,28
31,900,35,PASSAIC   ,CLIFTON,CHRISTOPHER COLUMBUS MID ,ELA,908,730.3,17,24.3,28.3,27,3.7,30.3
31,900,35,PASSAIC   ,CLIFTON,CHRISTOPHER COLUMBUS MID ,Math,878,724,18.7,29.7,32,19.7,0.7,20
31,900,70,PASSAIC   ,CLIFTON,WOODROW WILSON MIDDLE SCH,ELA,1121,746.3,8.7,16,28,37.7,9.3,47.3
31,900,70,PASSAIC   ,CLIFTON,WOODROW WILSON MIDDLE SCH,Math,1064,732,10.3,28,37,24,1.3,25
31,1920,15,PASSAIC   ,HALEDON BORO,HALEDON PUBLIC SCH       ,ELA,598,743.3,9,17.5,28.2,40,5.2,45.5
31,1920,15,PASSAIC   ,HALEDON BORO,HALEDON PUBLIC SCH       ,Math,579,736.7,5.7,24.8,38.7,28.7,1.7,30.5
31,2100,70,PASSAIC   ,HAWTHORNE,LINCOLN MIDDLE           ,ELA,456,745.3,6,18.3,28.3,38.7,9,47.3
31,2100,70,PASSAIC   ,HAWTHORNE,LINCOLN MIDDLE           ,Math,407,730.3,9.3,28.7,40.7,18.3,2.3,20.7
31,2700,50,PASSAIC   ,LITTLE FALLS TWP,NUMBER 1                 ,ELA,391,759,2.8,8.5,23.5,54,11,65
31,2700,50,PASSAIC   ,LITTLE FALLS TWP,NUMBER 1                 ,Math,367,743,4.5,17.2,39.5,35.2,3.5,38.8
31,3640,50,PASSAIC   ,NORTH HALEDON BORO,HIGH MOUNTAIN            ,ELA,270,765,1.5,7,21.5,51,19,70
31,3640,50,PASSAIC   ,NORTH HALEDON BORO,HIGH MOUNTAIN            ,Math,254,750,2.5,19.2,26.8,44,7.8,52
31,3970,95,PASSAIC   ,PASSAIC CITY,NUMBER 4 LINCOLN         ,ELA,1783,720,29.5,25,25,18,2.5,21
31,3970,95,PASSAIC   ,PASSAIC CITY,NUMBER 4 LINCOLN         ,Math,922,726,16,35,30,18,1,19
31,3970,140,PASSAIC   ,PASSAIC CITY,NUMBER 11 CRUISE MEMORIAL,ELA,782,717.2,32,27.5,22.8,16.8,1,17.8
31,3970,140,PASSAIC   ,PASSAIC CITY,NUMBER 11 CRUISE MEMORIAL,Math,787,725.8,15.8,33.8,32,17.5,1.2,18.8
31,4010,43,PASSAIC   ,PATERSON,ALEXANDER HAMILTON ACAD  ,ELA,324,747,5,13,35.3,41.5,5,46.7
31,4010,43,PASSAIC   ,PATERSON,ALEXANDER HAMILTON ACAD  ,Math,317,739.5,5.3,22,37,34.3,1.2,35.5
31,4010,60,PASSAIC   ,PATERSON,NUMBER 2                 ,ELA,360,736.2,10.5,21.8,26.8,32.5,8,40.7
31,4010,60,PASSAIC   ,PATERSON,NUMBER 2                 ,Math,354,729.5,6.5,35.3,28.8,21.2,8,29.3
31,4010,70,PASSAIC   ,PATERSON,NUMBER 3                 ,ELA,240,731,14.3,24.7,35.3,23.3,2.2,25.3
31,4010,70,PASSAIC   ,PATERSON,NUMBER 3                 ,Math,184,730.5,12.2,29,35,23.2,0.5,23.8
31,4010,80,PASSAIC   ,PATERSON,REV. DR. FRANK NAPIER JR. SCHOOL             ,ELA,81,725.5,25,22.5,29,19.5,4,23.5
31,4010,80,PASSAIC   ,PATERSON,REV. DR. FRANK NAPIER JR. SCHOOL             ,Math,33,725,21,33,30,15,0,15
31,4010,100,PASSAIC   ,PATERSON,ACADEMY OF PERFORMING ARTS,ELA,41,709,41,24,24,10,0,10
31,4010,100,PASSAIC   ,PATERSON,ACADEMY OF PERFORMING ARTS,Math,41,712,39,29,20,12,0,12
31,4010,110,PASSAIC   ,PATERSON,NUMBER 7                 ,ELA,246,721.8,23.8,29.2,26.2,20,0.8,21
31,4010,110,PASSAIC   ,PATERSON,NUMBER 7                 ,Math,119,722.5,16.5,38,30.5,15,0,15
31,4010,120,PASSAIC   ,PATERSON,NUMBER 8                 ,ELA,257,716,31,29.2,23.8,13.5,2.8,16.5
31,4010,120,PASSAIC   ,PATERSON,NUMBER 8                 ,Math,188,723.7,14,36,35,12.7,2,14.3
31,4010,130,PASSAIC   ,PATERSON,NUMBER 9                 ,ELA,798,737.5,10.7,22.8,30.5,32.3,3.2,35.7
31,4010,130,PASSAIC   ,PATERSON,NUMBER 9                 ,Math,761,731.2,9.5,30.5,37,22.5,0.8,23
31,4010,140,PASSAIC   ,PATERSON,NUMBER 10                ,ELA,298,719,22.5,37.8,23.2,16.5,0,16.5
31,4010,140,PASSAIC   ,PATERSON,NUMBER 10                ,Math,122,728.3,11.3,31,36.3,21.3,0,21.3
31,4010,160,PASSAIC   ,PATERSON,NUMBER 12                ,ELA,74,721.5,23.5,34,22.5,18.5,1.5,20
31,4010,160,PASSAIC   ,PATERSON,NUMBER 12                ,Math,97,720,17,46,25,11.5,1,12.5
31,4010,170,PASSAIC   ,PATERSON,NUMBER 13                ,ELA,266,724.8,18.3,31.8,30.5,17.7,2,19.7
31,4010,170,PASSAIC   ,PATERSON,NUMBER 13                ,Math,173,726.5,17.2,32.2,31,17,3.2,19.8
31,4010,220,PASSAIC   ,PATERSON,NUMBER 18                ,ELA,620,724.8,18.7,30.8,31,18.3,1,19.5
31,4010,220,PASSAIC   ,PATERSON,NUMBER 18                ,Math,503,725.6,11.4,37,36.2,15.2,0,15.2
31,4010,240,PASSAIC   ,PATERSON,NUMBER 20                ,ELA,198,731.4,15.6,24.4,30.4,28.6,1.2,29.8
31,4010,240,PASSAIC   ,PATERSON,NUMBER 20                ,Math,167,725,14.8,33.8,33.2,18.2,0,18.2
31,4010,250,PASSAIC   ,PATERSON,NUMBER 21                ,ELA,327,716.4,28.2,29.6,29.2,13,0,13
31,4010,250,PASSAIC   ,PATERSON,NUMBER 21                ,Math,130,716.5,25.5,39,25,10.5,0.5,11
31,4010,270,PASSAIC   ,PATERSON,NUMBER 24                ,ELA,557,735.2,11.5,22,35.2,29.2,2.3,31.5
31,4010,270,PASSAIC   ,PATERSON,NUMBER 24                ,Math,563,730.3,12.8,26.8,39.5,19.5,1.5,21.2
31,4010,280,PASSAIC   ,PATERSON,NUMBER 25                ,ELA,436,732,14.3,23.2,34.3,25.7,2.2,28
31,4010,280,PASSAIC   ,PATERSON,NUMBER 25                ,Math,354,731.6,10.6,28.8,36.6,23.6,0.6,24.2
31,4010,290,PASSAIC   ,PATERSON,NUMBER 26                ,ELA,360,729.5,17.5,25.5,32.7,22.3,2.3,24.5
31,4010,290,PASSAIC   ,PATERSON,NUMBER 26                ,Math,168,726.3,12.3,39,28.3,19.7,0.7,20
31,4010,301,PASSAIC   ,PATERSON,DON BOSCO ACADEMY,ELA,465,729.3,20.3,25,28.3,22.7,4,26.7
31,4010,301,PASSAIC   ,PATERSON,DON BOSCO ACADEMY,Math,432,722,21,35.3,26,17.7,0.7,18
31,4010,310,PASSAIC   ,PATERSON,NUMBER 28 E.S. ,ELA,176,789.5,0,1.2,1.7,57.5,39.5,97
31,4010,310,PASSAIC   ,PATERSON,NUMBER 28 E.S. ,Math,128,784.2,0.6,1.2,2.6,57.2,38.4,95.6
31,4010,312,PASSAIC   ,PATERSON,MARTIN LUTHER KING       ,ELA,361,724.2,20.3,26.8,34,19,0,19
31,4010,312,PASSAIC   ,PATERSON,MARTIN LUTHER KING       ,Math,245,729.2,8.5,33.8,38,19.2,0.5,20
31,4010,316,PASSAIC   ,PATERSON,NEW ROBERTO CLEMENTE,ELA,586,721.3,27.7,23.3,30,17,1.7,18.7
31,4010,316,PASSAIC   ,PATERSON,NEW ROBERTO CLEMENTE,Math,357,719.5,19.5,38.5,30,12,0,12
31,4010,325,PASSAIC   ,PATERSON,NORMAN S. WEIR           ,ELA,225,742.2,9.2,14.8,22.2,43.2,10.3,53.8
31,4010,325,PASSAIC   ,PATERSON,NORMAN S. WEIR           ,Math,209,738,4.7,18.3,33.3,36.2,7.3,43.7
31,4230,55,PASSAIC   ,POMPTON LAKES,LAKESIDE                 ,ELA,324,763.3,4.3,6.3,18,50.7,21,71
31,4230,55,PASSAIC   ,POMPTON LAKES,LAKESIDE                 ,Math,284,737.3,9.7,21,34,31.7,3.3,35
31,4270,10,PASSAIC   ,PROSPECT PARK BORO,NUMBER 1 PROSPECT PARK   ,ELA,457,737.5,13.5,20.5,31,31.2,3.8,35
31,4270,10,PASSAIC   ,PROSPECT PARK BORO,NUMBER 1 PROSPECT PARK   ,Math,452,728.8,13.7,31.5,33,21.2,0.7,21.8
31,4400,53,PASSAIC   ,RINGWOOD BORO,MARTIN J RYERSON         ,ELA,365,754,5,12,20.7,53,9.3,62.7
31,4400,53,PASSAIC   ,RINGWOOD BORO,MARTIN J RYERSON         ,Math,318,743.7,5.7,19.7,32.7,37.3,4.3,41.7
31,5200,60,PASSAIC   ,TOTOWA BORO,WASHINGTON PARK,ELA,608,744.3,10.7,17.5,24.5,40.2,7,47.2
31,5200,60,PASSAIC   ,TOTOWA BORO,WASHINGTON PARK,Math,586,742.2,5.7,22,31.7,35,5.2,40.3
31,5440,50,PASSAIC   ,WANAQUE BORO,HASKELL                  ,ELA,249,758.7,5.3,7.7,23.8,48.5,14.8,63.2
31,5440,50,PASSAIC   ,WANAQUE BORO,HASKELL                  ,Math,239,741.8,6,12.8,42,35.2,3.7,39.2
31,5440,70,PASSAIC   ,WANAQUE BORO,WANAQUE                  ,ELA,334,760,3.3,10,27,40.8,19,59.5
31,5440,70,PASSAIC   ,WANAQUE BORO,WANAQUE                  ,Math,322,751.3,2.5,9.5,35.3,47,5.5,52.7
31,5570,65,PASSAIC   ,WAYNE TOWNSHIP,ANTHONY WAYE MIDDLE,ELA,429,767,4.5,7.5,15.5,42.5,30,73
31,5570,65,PASSAIC   ,WAYNE TOWNSHIP,ANTHONY WAYE MIDDLE,Math,361,746,9,14,26,45,6,50.5
31,5570,83,PASSAIC   ,WAYNE TOWNSHIP,GEORGE WASHINGTON        ,ELA,354,764,3.5,9,18.5,46.5,23,69
31,5570,83,PASSAIC   ,WAYNE TOWNSHIP,GEORGE WASHINGTON        ,Math,308,746,5,16.5,29.5,44,5,48.5
31,5570,145,PASSAIC   ,WAYNE TOWNSHIP,SCHUYLER-COLFAX MID SCH  ,ELA,404,756.5,8,15.5,17.5,37.5,21.5,59
31,5570,145,PASSAIC   ,WAYNE TOWNSHIP,SCHUYLER-COLFAX MID SCH  ,Math,356,741,9,21,31,33,5,38.5
31,5650,55,PASSAIC   ,WEST MILFORD TOWNSHIP,MACOPIN                  ,ELA,363,741.5,12.5,17,25.5,36,8.5,45
31,5650,55,PASSAIC   ,WEST MILFORD TOWNSHIP,MACOPIN                  ,Math,301,726,16.5,27.5,37.5,17.5,1,18
31,5690,70,PASSAIC   ,WOODLAND PARK,MEMORIAL                 ,ELA,430,738.5,10.5,20.5,31.2,34.2,3.5,37.8
31,5690,70,PASSAIC   ,WOODLAND PARK,MEMORIAL                 ,Math,407,734,10.5,26.2,33,27.5,2.5,30
33,60,20,SALEM     ,ALLOWAY TWP,ALLOWAY TWP SCHOOL       ,ELA,217,750.7,8.2,11.7,29.2,41.2,10,50.8
33,60,20,SALEM     ,ALLOWAY TWP,ALLOWAY TWP SCHOOL       ,Math,199,739.5,7.7,24.5,28.3,36.3,3.5,40
33,1350,50,SALEM     ,ELSINBORO TWP,ELSINBORO TWP            ,ELA,44,740,13,15.3,35,32,4,36
33,1350,50,SALEM     ,ELSINBORO TWP,ELSINBORO TWP            ,Math,55,733.5,15.2,16.5,34.5,32,1.2,33.5
33,2800,50,SALEM     ,LOWER ALLOWAYS CREEK,LOWER ALLOWAYS CREEK     ,ELA,84,736,16.2,16.2,27.7,38.7,1.2,39.8
33,2800,50,SALEM     ,LOWER ALLOWAYS CREEK,LOWER ALLOWAYS CREEK     ,Math,72,736.2,7.8,26.4,34.2,30.4,1.6,32
33,2950,50,SALEM     ,MANNINGTON TWP,MANNINGTON               ,ELA,101,743.7,10.8,14.3,34.2,31.2,9.8,41
33,2950,50,SALEM     ,MANNINGTON TWP,MANNINGTON               ,Math,101,751,8.8,10.5,20.3,51.2,9.7,60.7
33,3860,10,SALEM     ,OLDMANS TWP,OLDMANS TWP SCHOOL       ,ELA,139,755.5,4.7,10.3,29.2,45,11.3,56.2
33,3860,10,SALEM     ,OLDMANS TWP,OLDMANS TWP SCHOOL       ,Math,117,747,2,15.2,35.2,44.8,2.6,47.6
33,4070,105,SALEM     ,PENNS GRV CARNEYS PT REG,PENNS GROVE MIDDLE SCHOOL,ELA,297,717,28.5,33.5,19.5,17.5,1,18.5
33,4070,105,SALEM     ,PENNS GRV CARNEYS PT REG,PENNS GROVE MIDDLE SCHOOL,Math,157,722,15,42,31,12,0,12
33,4075,55,SALEM     ,PENNSVILLE TOWNSHIP,PENNSVILLE MIDDLE        ,ELA,391,739.7,10.7,18.7,35,29.7,5.7,35.7
33,4075,55,SALEM     ,PENNSVILLE TOWNSHIP,PENNSVILLE MIDDLE        ,Math,368,733,10.3,24.3,37.3,26.7,0.7,27.3
33,4150,70,SALEM     ,PITTSGROVE TOWNSHIP,PITTSGROVE TWP MIDDLE SCH,ELA,205,751,5,13.5,26,45,9.5,55
33,4150,70,SALEM     ,PITTSGROVE TOWNSHIP,PITTSGROVE TWP MIDDLE SCH,Math,176,731.5,13.5,26.5,30,29,1,30
33,4280,50,SALEM     ,QUINTON TWP,QUINTON TWP              ,ELA,197,741.3,8.5,23.3,28.8,33.3,5.7,38.7
33,4280,50,SALEM     ,QUINTON TWP,QUINTON TWP              ,Math,197,743,6.8,16.2,35,37.2,4.5,41.7
33,4630,90,SALEM     ,SALEM CITY,SALEM MIDDLE             ,ELA,323,717.3,30,31,21,16.5,1.5,18
33,4630,90,SALEM     ,SALEM CITY,SALEM MIDDLE             ,Math,91,714.5,23.5,43.5,22,11,0,11
